71.274718 2.971857e-08 -1.145309e-07 3.358889e-08
27.212729 -3.771297e-08 -9.365426e-07 4.444789e-07
8.972179 -6.901338e-06 -1.434575e-06 3.782426e-06
38.117258 -8.712100e-06 -2.453327e-06 4.782146e-06
23.450533 -9.681886e-06 -3.001099e-06 3.317108e-06
40.003309 -9.369433e-06 -2.963005e-06 3.762027e-06
29.773574 -1.165959e-05 -5.380930e-06 6.632922e-06
63.656069 -1.172821e-05 -5.381572e-06 6.596747e-06
28.046938 -1.444872e-05 -6.963176e-06 8.232965e-06
19.417057 -1.529458e-05 -7.224044e-06 9.457685e-06
111.392151 -1.529680e-05 -7.203397e-06 9.476789e-06
366.665881 -1.529641e-05 -7.203511e-06 9.476704e-06
38.640622 -1.605088e-05 -7.506135e-06 9.696030e-06
39.389256 -1.722213e-05 -9.039158e-06 1.062634e-05
47.806758 -1.785590e-05 -9.422861e-06 1.103719e-05
47.702018 -1.802953e-05 -9.646237e-06 1.105281e-05
54.247056 -1.821213e-05 -9.935661e-06 1.103695e-05
23.370588 -2.062550e-05 -1.234108e-05 1.404708e-05
570.565334 -2.062539e-05 -1.234107e-05 1.404708e-05
1030.814354 -2.062540e-05 -1.234108e-05 1.404703e-05
182.279990 -2.063345e-05 -1.234219e-05 1.405145e-05
34.196203 -2.199115e-05 -1.351621e-05 1.502641e-05
29.172887 -2.329311e-05 -1.484678e-05 1.608711e-05
41.214585 -2.372594e-05 -1.533103e-05 1.657290e-05
35.804757 -2.371850e-05 -1.596070e-05 1.694140e-05
132.776368 -2.373710e-05 -1.597123e-05 1.695603e-05
35.398319 -2.676091e-05 -1.879702e-05 1.953548e-05
50.235885 -2.680263e-05 -1.883878e-05 1.943366e-05
34.945475 -2.978958e-05 -2.136705e-05 2.173182e-05
34.488080 -3.204680e-05 -2.279166e-05 2.333491e-05
31.270456 -3.334507e-05 -2.401063e-05 2.414149e-05
32.672180 -3.674316e-05 -2.749081e-05 2.710384e-05
154.593116 -3.675498e-05 -2.749372e-05 2.711446e-05
32.421545 -3.811829e-05 -2.838110e-05 2.808887e-05
31.409862 -3.865722e-05 -2.913148e-05 2.900226e-05
47.079797 -3.886729e-05 -2.949919e-05 2.964670e-05
34.979089 -4.038578e-05 -2.973130e-05 3.010177e-05
33.877806 -4.297519e-05 -3.214898e-05 3.228997e-05
35.736602 -4.427383e-05 -3.322953e-05 3.329765e-05
34.972770 -4.563409e-05 -3.435602e-05 3.426161e-05
56.877131 -4.564278e-05 -3.455183e-05 3.446971e-05
78.848498 -4.566037e-05 -3.460103e-05 3.449674e-05
113.239284 -4.566960e-05 -3.461092e-05 3.450536e-05
33.681096 -4.687034e-05 -3.510134e-05 3.434495e-05
35.494199 -4.813927e-05 -3.622783e-05 3.541748e-05
61.268925 -4.838962e-05 -3.639045e-05 3.559820e-05
29.738353 -5.200627e-05 -3.932422e-05 3.785914e-05
58.835748 -5.195245e-05 -3.935526e-05 3.792602e-05
40.495706 -5.291649e-05 -3.989896e-05 3.834863e-05
142.555841 -5.290881e-05 -3.988875e-05 3.834526e-05
56.067647 -5.302209e-05 -3.997526e-05 3.843374e-05
16.745201 -5.179697e-05 -4.235976e-05 3.845815e-05
29.617873 -5.300617e-05 -4.429118e-05 3.947261e-05
28.441822 -5.393556e-05 -4.465472e-05 4.032078e-05
34.942266 -5.530901e-05 -4.583263e-05 4.138539e-05
65.172135 -5.533957e-05 -4.588797e-05 4.136355e-05
32.667724 -5.652048e-05 -4.707989e-05 4.257766e-05
36.922692 -5.733668e-05 -4.765015e-05 4.330917e-05
244.841391 -5.733746e-05 -4.765127e-05 4.330976e-05
188.558568 -5.733618e-05 -4.765017e-05 4.331219e-05
231.298293 -5.733903e-05 -4.764911e-05 4.331316e-05
35.750820 -5.783964e-05 -4.809372e-05 4.340152e-05
33.457187 -5.932055e-05 -4.891810e-05 4.445632e-05
35.493111 -6.152874e-05 -5.071160e-05 4.665437e-05
31.887358 -6.276830e-05 -5.144653e-05 4.754910e-05
34.780291 -6.662238e-05 -5.479621e-05 5.064857e-05
73.889295 -6.672971e-05 -5.488208e-05 5.077923e-05
62.997323 -6.675765e-05 -5.494297e-05 5.099914e-05
146.927270 -6.675456e-05 -5.494408e-05 5.100462e-05
33.816578 -6.658876e-05 -5.590272e-05 5.135265e-05
50.826017 -6.682668e-05 -5.621334e-05 5.161622e-05
39.926159 -6.779411e-05 -5.634486e-05 5.200835e-05
37.280673 -6.797797e-05 -5.716819e-05 5.174871e-05
44.146873 -6.830549e-05 -5.779042e-05 5.210455e-05
579.367430 -6.830566e-05 -5.779026e-05 5.210471e-05
52.244823 -6.834198e-05 -5.793198e-05 5.209217e-05
46.336845 -6.852900e-05 -5.819659e-05 5.234093e-05
40.242151 -6.864793e-05 -5.861000e-05 5.283768e-05
36.172188 -6.913056e-05 -5.923413e-05 5.351833e-05
24.667186 -6.993976e-05 -6.070306e-05 5.627427e-05
42.435278 -7.012040e-05 -6.100523e-05 5.665050e-05
33.839379 -7.082001e-05 -6.167280e-05 5.685138e-05
16.545198 -7.427016e-05 -6.656525e-05 6.189651e-05
73.740664 -7.427517e-05 -6.660271e-05 6.193231e-05
56.059801 -7.455402e-05 -6.669832e-05 6.205199e-05
333.917481 -7.455352e-05 -6.669969e-05 6.205235e-05
52.402014 -7.488398e-05 -6.711388e-05 6.221257e-05
55.443750 -7.489665e-05 -6.728311e-05 6.228102e-05
35.240059 -7.565557e-05 -6.754926e-05 6.260561e-05
236.153949 -7.565597e-05 -6.755071e-05 6.260655e-05
106.999954 -7.569551e-05 -6.758316e-05 6.262620e-05
40.980825 -7.675505e-05 -6.878617e-05 6.347470e-05
38.022220 -7.766517e-05 -6.950859e-05 6.410674e-05
36.733984 -7.834806e-05 -7.003217e-05 6.436807e-05
39.170164 -7.872724e-05 -7.008792e-05 6.527056e-05
85.671914 -7.874966e-05 -7.008605e-05 6.529921e-05
131.771691 -7.875022e-05 -7.008177e-05 6.530178e-05
21.628780 -7.951397e-05 -6.798008e-05 6.582354e-05
30.368283 -8.027312e-05 -6.808466e-05 6.528176e-05
31.677939 -8.090642e-05 -6.840270e-05 6.520760e-05
38.408165 -8.149733e-05 -6.868780e-05 6.572350e-05
88.612985 -8.151812e-05 -6.871727e-05 6.574015e-05
48.935146 -8.180019e-05 -6.887223e-05 6.589488e-05
36.003065 -8.233998e-05 -6.925035e-05 6.660129e-05
30.710910 -8.246322e-05 -6.983214e-05 6.725592e-05
36.481280 -8.350134e-05 -7.063550e-05 6.790368e-05
104.528727 -8.349059e-05 -7.066941e-05 6.793773e-05
26.296144 -8.375763e-05 -7.234592e-05 6.954742e-05
36.391841 -8.509812e-05 -7.381789e-05 7.025615e-05
459.974683 -8.509820e-05 -7.381744e-05 7.025591e-05
69.086074 -8.505672e-05 -7.388150e-05 7.025940e-05
94.128488 -8.509933e-05 -7.389017e-05 7.027015e-05
67.045152 -8.509669e-05 -7.395426e-05 7.032514e-05
29.639731 -8.605390e-05 -7.523192e-05 7.125529e-05
14.679650 -8.512557e-05 -7.906245e-05 7.262655e-05
27.148663 -8.533907e-05 -7.941041e-05 7.447964e-05
55.086095 -8.550257e-05 -7.947584e-05 7.460576e-05
38.889283 -8.593754e-05 -7.970027e-05 7.547845e-05
29.772066 -8.777065e-05 -8.095656e-05 7.542789e-05
35.639324 -8.832500e-05 -8.110039e-05 7.567901e-05
82.903898 -8.834834e-05 -8.109342e-05 7.571119e-05
29.196011 -8.879911e-05 -8.248285e-05 7.591419e-05
33.912618 -9.313666e-05 -8.627692e-05 7.935912e-05
79.037798 -9.314712e-05 -8.626715e-05 7.940260e-05
71.274718 -2.971857e-08 1.145309e-07 -3.358889e-08
46.846154 -1.012911e-07 2.713354e-07 -6.089293e-08
72.165940 -1.245285e-07 3.318215e-07 -7.518912e-08
68.448246 -4.010066e-07 6.221908e-07 -9.240646e-08
76.523562 -4.385005e-07 6.974710e-07 -1.407429e-07
70.642288 -4.305679e-07 7.935088e-07 -1.224236e-07
59.755052 -7.661379e-07 1.306111e-06 -1.226686e-07
110.259562 -7.758158e-07 1.314777e-06 -1.291373e-07
66.662620 -9.805633e-07 1.599485e-06 -1.636298e-07
69.093546 -1.007795e-06 1.660574e-06 -1.672427e-07
160.227273 -1.009035e-06 1.667638e-06 -1.645698e-07
342.265518 -1.008781e-06 1.667611e-06 -1.646434e-07
74.366791 -1.097726e-06 1.757643e-06 -1.807667e-07
54.454307 -1.545443e-06 2.198589e-06 -2.079705e-07
69.431588 -1.717471e-06 2.343765e-06 -1.958889e-07
57.170672 -1.807431e-06 2.399468e-06 -2.284918e-07
55.074723 -1.963694e-06 2.469029e-06 -3.029252e-07
61.725257 -2.139275e-06 2.789080e-06 -3.265779e-07
560.222006 -2.139211e-06 2.789090e-06 -3.265783e-07
1047.100664 -2.139220e-06 2.789088e-06 -3.266041e-07
193.616065 -2.143399e-06 2.790147e-06 -3.249981e-07
61.547086 -2.373124e-06 3.058753e-06 -3.430625e-07
59.789239 -2.540471e-06 3.289797e-06 -3.671081e-07
57.524200 -2.699775e-06 3.459440e-06 -3.458962e-07
39.293497 -2.845633e-06 3.766348e-06 -3.578369e-07
126.136998 -2.860012e-06 3.767930e-06 -3.507455e-07
60.312777 -3.472334e-06 4.484773e-06 -3.623215e-07
86.851821 -3.481248e-06 4.497126e-06 -3.783332e-07
61.809685 -4.011057e-06 5.114901e-06 -4.016149e-07
65.915615 -4.317503e-06 5.482053e-06 -4.140042e-07
60.686860 -4.499864e-06 5.707055e-06 -4.455079e-07
59.222527 -5.102994e-06 6.469310e-06 -4.860703e-07
158.822177 -5.110046e-06 6.471394e-06 -4.816270e-07
65.357349 -5.272458e-06 6.676537e-06 -4.928594e-07
56.988492 -5.390039e-06 6.863982e-06 -4.826784e-07
56.805616 -5.547287e-06 7.093824e-06 -3.786328e-07
79.912812 -5.655888e-06 7.225980e-06 -3.991745e-07
60.410512 -6.121722e-06 7.794120e-06 -4.193798e-07
62.060178 -6.362482e-06 8.069822e-06 -4.262061e-07
62.179799 -6.597265e-06 8.338639e-06 -4.417704e-07
39.896412 -6.752158e-06 8.562670e-06 -2.624451e-07
44.107090 -6.849743e-06 8.563682e-06 -2.223342e-07
92.260036 -6.861853e-06 8.563173e-06 -2.162569e-07
75.918381 -6.953450e-06 8.665349e-06 -2.611331e-07
61.078227 -7.200497e-06 8.954697e-06 -2.642435e-07
